AromaSense Herbal Analysis Data
Sample Name,kencur
Herbal Type,kencur
Export Date,2025-11-28T16:39:24.145054
Analysis Mode,Auto FSM
Total Data Points,7298
Final Duration,1824.25 s

Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
108.000,0.93,0.78,0.31,0.06,1.78,1.05,0.48
108.250,0.93,0.78,0.31,0.06,1.78,1.05,0.48
108.500,0.93,0.78,0.31,0.06,1.78,1.05,0.48
108.750,0.93,0.78,0.31,0.06,1.78,1.05,0.48
109.000,0.93,0.78,0.31,0.06,1.78,1.05,0.48
109.250,0.93,0.78,0.31,0.06,1.78,1.05,0.48
109.500,0.93,0.78,0.31,0.06,1.78,1.05,0.48
109.750,0.93,0.78,0.31,0.06,1.78,1.05,0.48
110.000,0.93,0.78,0.31,0.06,1.78,1.05,0.48
110.250,0.93,0.78,0.31,0.06,1.85,1.10,0.50
110.500,0.93,0.78,0.31,0.06,1.78,1.05,0.48
110.750,0.93,0.78,0.31,0.06,1.85,1.10,0.50
111.000,0.93,0.78,0.31,0.06,1.78,1.05,0.48
111.250,0.93,0.78,0.31,0.06,1.85,1.10,0.50
111.500,0.93,0.78,0.31,0.06,1.85,1.10,0.50
111.750,0.93,0.78,0.31,0.06,1.85,1.10,0.50
112.000,0.93,0.78,0.31,0.06,1.78,1.05,0.48
112.250,0.93,0.78,0.31,0.06,1.85,1.10,0.50
112.500,0.93,0.78,0.31,0.06,1.78,1.05,0.48
112.750,0.93,0.78,0.31,0.06,1.78,1.05,0.48
113.000,0.93,0.78,0.31,0.06,1.85,1.10,0.50
113.250,0.93,0.78,0.31,0.06,1.78,1.05,0.48
113.500,0.93,0.78,0.31,0.06,1.78,1.05,0.48
113.750,0.93,0.78,0.31,0.06,1.85,1.10,0.50
114.000,0.93,0.78,0.31,0.06,1.78,1.05,0.48
114.250,0.93,0.78,0.31,0.06,1.85,1.10,0.50
114.500,0.93,0.78,0.31,0.06,1.85,1.10,0.50
114.750,0.93,0.78,0.31,0.06,1.85,1.10,0.50
115.000,0.93,0.78,0.31,0.06,1.85,1.10,0.50
115.250,0.93,0.78,0.31,0.06,1.85,1.10,0.50
115.500,0.93,0.78,0.31,0.06,1.91,1.15,0.52
115.750,0.93,0.78,0.31,0.06,1.85,1.10,0.50
116.000,0.93,0.78,0.31,0.06,1.85,1.10,0.50
116.250,0.93,0.78,0.31,0.06,2.04,1.25,0.56
116.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
116.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
117.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
117.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
117.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
117.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
118.000,0.93,0.78,0.32,0.06,1.78,1.05,0.48
118.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
118.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
118.750,0.93,0.78,0.32,0.06,1.78,1.05,0.48
119.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
119.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
119.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
119.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
120.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
120.250,0.93,0.78,0.32,0.06,1.91,1.15,0.52
120.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
120.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
121.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
121.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
121.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
121.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
122.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
122.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
122.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
122.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
123.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
123.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
123.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
123.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
124.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
124.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
124.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
124.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
125.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
125.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
125.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
125.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
126.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
126.250,0.93,0.78,0.32,0.06,1.91,1.15,0.52
126.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
126.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
127.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
127.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
127.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
127.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
128.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
128.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
128.500,0.93,0.78,0.32,0.06,1.91,1.15,0.52
128.750,0.93,0.78,0.32,0.06,1.91,1.15,0.52
129.000,0.93,0.78,0.32,0.06,1.91,1.15,0.52
129.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
129.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
129.750,0.93,0.78,0.32,0.06,1.78,1.05,0.48
130.000,0.93,0.78,0.32,0.06,1.91,1.15,0.52
130.250,0.93,0.78,0.32,0.06,1.98,1.20,0.54
130.500,0.93,0.78,0.32,0.06,1.85,1.10,0.50
130.750,0.93,0.78,0.32,0.06,1.85,1.10,0.50
131.000,0.93,0.78,0.32,0.06,1.85,1.10,0.50
131.250,0.93,0.78,0.32,0.06,1.91,1.15,0.52
131.500,0.93,0.78,0.32,0.06,1.91,1.15,0.52
131.750,0.93,0.78,0.32,0.06,1.91,1.15,0.52
132.000,0.93,0.78,0.33,0.06,1.91,1.15,0.52
132.250,0.93,0.78,0.32,0.06,1.85,1.10,0.50
132.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
132.750,0.93,0.78,0.33,0.06,1.91,1.15,0.52
133.000,0.93,0.78,0.33,0.06,1.91,1.15,0.52
133.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
133.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
133.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
134.000,0.93,0.78,0.33,0.06,2.04,1.25,0.56
134.250,0.93,0.78,0.33,0.06,1.91,1.15,0.52
134.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
134.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
135.000,0.93,0.78,0.33,0.06,1.91,1.15,0.52
135.250,0.93,0.78,0.33,0.06,1.91,1.15,0.52
135.500,0.93,0.78,0.33,0.06,1.91,1.15,0.52
135.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
136.000,0.93,0.78,0.33,0.06,1.91,1.15,0.52
136.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
136.500,0.93,0.78,0.33,0.06,1.91,1.15,0.52
136.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
137.000,0.93,0.78,0.33,0.06,2.11,1.30,0.58
137.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
137.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
137.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
138.000,0.93,0.78,0.33,0.06,1.91,1.15,0.52
138.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
138.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
138.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
139.000,0.93,0.78,0.33,0.06,1.85,1.10,0.50
139.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
139.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
139.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
140.000,0.93,0.78,0.33,0.06,1.66,0.95,0.45
140.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
140.500,0.93,0.78,0.33,0.06,1.85,1.10,0.50
140.750,0.93,0.78,0.33,0.06,1.85,1.10,0.50
141.000,0.93,0.78,0.33,0.06,1.85,1.10,0.50
141.250,0.93,0.78,0.33,0.06,1.85,1.10,0.50
141.500,0.93,0.78,0.32,0.06,1.78,1.05,0.48
141.750,0.93,0.78,0.32,0.06,1.78,1.05,0.48
142.000,0.93,0.78,0.32,0.06,1.78,1.05,0.48
142.250,0.93,0.78,0.32,0.06,1.78,1.05,0.48
142.500,0.93,0.78,0.32,0.06,1.78,1.05,0.48
142.750,0.93,0.78,0.32,0.06,1.78,1.05,0.48
143.000,0.93,0.78,0.32,0.06,1.78,1.05,0.48
143.250,0.93,0.78,0.32,0.06,1.78,1.05,0.48
143.500,0.93,0.78,0.32,0.06,1.78,1.05,0.48
143.750,0.93,0.78,0.32,0.06,1.78,1.05,0.48
144.000,0.93,0.78,0.32,0.06,1.72,1.00,0.46
144.250,0.93,0.78,0.32,0.06,1.72,1.00,0.46
144.500,0.93,0.78,0.32,0.06,1.72,1.00,0.46
144.750,0.93,0.78,0.32,0.06,1.72,1.00,0.46
145.000,0.93,0.78,0.32,0.06,1.66,0.95,0.45
145.250,0.93,0.78,0.32,0.06,1.66,0.95,0.45
145.500,0.93,0.78,0.32,0.06,1.66,0.95,0.45
145.750,0.93,0.78,0.32,0.06,1.66,0.95,0.45
146.000,0.93,0.78,0.32,0.06,1.66,0.95,0.45
146.250,0.93,0.78,0.32,0.06,1.59,0.91,0.43
146.500,0.93,0.78,0.32,0.06,1.66,0.95,0.45
146.750,0.93,0.78,0.32,0.06,1.59,0.91,0.43
147.000,0.93,0.78,0.32,0.06,1.59,0.91,0.43
147.250,0.93,0.78,0.32,0.06,1.59,0.91,0.43
147.500,0.93,0.78,0.32,0.06,1.59,0.91,0.43
147.750,0.93,0.78,0.32,0.06,1.59,0.91,0.43
148.000,0.93,0.78,0.32,0.06,1.59,0.91,0.43
148.250,0.93,0.78,0.32,0.06,1.59,0.91,0.43
148.500,0.93,0.78,0.32,0.06,1.53,0.86,0.41
148.750,0.93,0.78,0.32,0.06,1.59,0.91,0.43
149.000,0.93,0.78,0.32,0.06,1.59,0.91,0.43
149.250,0.93,0.78,0.32,0.06,1.59,0.91,0.43
149.500,0.93,0.78,0.32,0.06,1.53,0.86,0.41
149.750,0.93,0.78,0.32,0.06,1.59,0.91,0.43
150.000,0.93,0.78,0.32,0.06,1.53,0.86,0.41
150.250,0.93,0.78,0.32,0.06,1.53,0.86,0.41
150.500,0.93,0.78,0.32,0.06,1.53,0.86,0.41
150.750,0.93,0.78,0.32,0.06,1.53,0.86,0.41
151.000,0.93,0.78,0.32,0.06,1.53,0.86,0.41
151.250,0.93,0.78,0.32,0.06,1.53,0.86,0.41
151.500,0.93,0.78,0.32,0.06,1.53,0.86,0.41
151.750,0.93,0.78,0.32,0.06,1.53,0.86,0.41
152.000,0.93,0.78,0.32,0.06,1.53,0.86,0.41
152.250,0.93,0.78,0.32,0.06,1.47,0.81,0.39
152.500,0.93,0.78,0.32,0.06,1.53,0.86,0.41
152.750,0.93,0.78,0.32,0.06,1.47,0.81,0.39
153.000,0.93,0.78,0.32,0.06,1.47,0.81,0.39
153.250,0.93,0.78,0.32,0.06,1.47,0.81,0.39
153.500,0.93,0.78,0.31,0.06,1.47,0.81,0.39
153.750,0.92,0.78,0.31,0.06,1.41,0.77,0.37
154.000,0.92,0.78,0.31,0.06,1.47,0.81,0.39
154.250,0.92,0.78,0.31,0.05,1.47,0.81,0.39
154.500,0.92,0.78,0.31,0.05,1.41,0.77,0.37
154.750,0.92,0.78,0.31,0.05,1.66,0.95,0.45
155.000,0.92,0.78,0.30,0.05,1.41,0.77,0.37
155.250,0.92,0.78,0.30,0.05,1.41,0.77,0.37
155.500,0.92,0.78,0.30,0.05,1.41,0.77,0.37
155.750,0.92,0.78,0.30,0.05,1.35,0.73,0.35
156.000,0.92,0.78,0.30,0.05,1.41,0.77,0.37
156.250,0.92,0.78,0.30,0.05,1.41,0.77,0.37
156.500,0.92,0.78,0.30,0.05,1.41,0.77,0.37
156.750,0.92,0.78,0.30,0.05,1.41,0.77,0.37
157.000,0.92,0.78,0.30,0.05,1.41,0.77,0.37
157.250,0.92,0.78,0.29,0.05,1.41,0.77,0.37
157.500,0.92,0.78,0.29,0.05,1.41,0.77,0.37
157.750,0.92,0.78,0.29,0.05,1.41,0.77,0.37
158.000,0.92,0.78,0.29,0.05,1.41,0.77,0.37
158.250,0.92,0.78,0.29,0.05,1.41,0.77,0.37
158.500,0.91,0.78,0.29,0.05,1.41,0.77,0.37
158.750,0.91,0.78,0.29,0.05,1.35,0.73,0.35
159.000,0.91,0.78,0.29,0.05,1.35,0.73,0.35
159.250,0.91,0.78,0.29,0.05,1.35,0.73,0.35
159.500,0.91,0.78,0.28,0.05,1.35,0.73,0.35
159.750,0.91,0.78,0.28,0.05,1.35,0.73,0.35
160.000,0.91,0.78,0.28,0.05,1.35,0.73,0.35
160.250,0.91,0.78,0.28,0.05,1.35,0.73,0.35
160.500,0.91,0.78,0.28,0.05,1.35,0.73,0.35
160.750,0.91,0.78,0.28,0.05,1.35,0.73,0.35
161.000,0.91,0.78,0.28,0.05,1.35,0.73,0.35
161.250,0.91,0.78,0.28,0.05,1.35,0.73,0.35
161.500,0.91,0.78,0.28,0.05,1.35,0.73,0.35
161.750,0.91,0.78,0.28,0.05,1.35,0.73,0.35
162.000,0.91,0.78,0.28,0.05,1.35,0.73,0.35
162.250,0.91,0.78,0.28,0.05,1.29,0.69,0.34
162.500,0.91,0.78,0.28,0.05,1.35,0.73,0.35
162.750,0.91,0.78,0.28,0.05,1.29,0.69,0.34
163.000,0.91,0.78,0.28,0.05,1.29,0.69,0.34
163.250,0.91,0.78,0.27,0.05,1.29,0.69,0.34
163.500,0.91,0.78,0.27,0.05,1.29,0.69,0.34
163.750,0.91,0.78,0.27,0.05,1.29,0.69,0.34
164.000,0.91,0.78,0.27,0.05,1.29,0.69,0.34
164.250,0.91,0.78,0.27,0.05,1.29,0.69,0.34
164.500,0.91,0.78,0.27,0.05,1.29,0.69,0.34
164.750,0.91,0.78,0.27,0.05,1.29,0.69,0.34
165.000,0.91,0.78,0.27,0.05,1.29,0.69,0.34
165.250,0.91,0.78,0.27,0.05,1.29,0.69,0.34
165.500,0.91,0.78,0.27,0.05,1.29,0.69,0.34
165.750,0.91,0.78,0.27,0.05,1.05,0.53,0.27
166.000,0.91,0.78,0.27,0.05,1.29,0.69,0.34
166.250,0.91,0.78,0.27,0.05,1.29,0.69,0.34
166.500,0.91,0.78,0.27,0.05,1.29,0.69,0.34
166.750,0.91,0.78,0.27,0.05,1.29,0.69,0.34
167.000,0.91,0.78,0.27,0.05,1.29,0.69,0.34
167.250,0.91,0.78,0.27,0.05,1.29,0.69,0.34
167.500,0.91,0.78,0.27,0.05,1.29,0.69,0.34
167.750,0.91,0.78,0.27,0.05,1.29,0.69,0.34
168.000,0.91,0.78,0.27,0.05,1.23,0.64,0.32
168.250,0.91,0.78,0.27,0.05,1.23,0.64,0.32
168.500,0.91,0.78,0.26,0.05,1.23,0.64,0.32
168.750,0.91,0.78,0.26,0.05,1.29,0.69,0.34
169.000,0.91,0.78,0.26,0.05,1.29,0.69,0.34
169.250,0.91,0.78,0.26,0.05,1.23,0.64,0.32
169.500,0.91,0.78,0.26,0.05,1.23,0.64,0.32
169.750,0.91,0.78,0.26,0.05,1.29,0.69,0.34
170.000,0.91,0.78,0.26,0.05,1.29,0.69,0.34
170.250,0.90,0.78,0.26,0.05,1.29,0.69,0.34
170.500,0.91,0.78,0.26,0.05,1.29,0.69,0.34
170.750,0.91,0.78,0.26,0.05,1.29,0.69,0.34
171.000,0.90,0.78,0.25,0.05,1.29,0.69,0.34
171.250,0.90,0.78,0.25,0.05,1.23,0.64,0.32
171.500,0.90,0.78,0.25,0.05,1.23,0.64,0.32
171.750,0.91,0.78,0.25,0.05,1.23,0.64,0.32
172.000,0.90,0.78,0.25,0.05,1.23,0.64,0.32
172.250,0.90,0.78,0.25,0.05,1.29,0.69,0.34
172.500,0.90,0.78,0.25,0.05,1.23,0.64,0.32
172.750,0.90,0.78,0.25,0.05,1.23,0.64,0.32
173.000,0.90,0.78,0.25,0.05,1.23,0.64,0.32
173.250,0.90,0.78,0.25,0.05,1.23,0.64,0.32
173.500,0.90,0.78,0.25,0.05,1.23,0.64,0.32
173.750,0.90,0.78,0.24,0.05,1.23,0.64,0.32
174.000,0.90,0.78,0.24,0.05,1.23,0.64,0.32
174.250,0.90,0.78,0.24,0.05,1.23,0.64,0.32
174.500,0.90,0.78,0.24,0.05,1.23,0.64,0.32
174.750,0.90,0.78,0.24,0.05,1.23,0.64,0.32
175.000,0.90,0.78,0.24,0.05,1.23,0.64,0.32
175.250,0.90,0.78,0.24,0.05,1.23,0.64,0.32
175.500,0.90,0.78,0.24,0.05,1.23,0.64,0.32
175.750,0.90,0.78,0.24,0.05,1.23,0.64,0.32
176.000,0.90,0.78,0.24,0.05,1.29,0.69,0.34
176.250,0.90,0.78,0.24,0.05,1.23,0.64,0.32
176.500,0.90,0.78,0.24,0.05,1.23,0.64,0.32
176.750,0.90,0.78,0.24,0.05,1.23,0.64,0.32
177.000,0.91,0.78,0.24,0.05,1.23,0.64,0.32
177.250,0.91,0.78,0.24,0.05,1.23,0.64,0.32
177.500,0.91,0.78,0.24,0.05,1.23,0.64,0.32
177.750,0.91,0.78,0.24,0.05,1.23,0.64,0.32
178.000,0.91,0.78,0.24,0.05,1.29,0.69,0.34
178.250,0.91,0.78,0.24,0.05,1.23,0.64,0.32
178.500,0.91,0.78,0.24,0.05,1.23,0.64,0.32
178.750,0.91,0.78,0.24,0.05,1.23,0.64,0.32
179.000,0.91,0.78,0.24,0.05,1.23,0.64,0.32
179.250,0.91,0.78,0.24,0.05,1.23,0.64,0.32
179.500,0.91,0.78,0.24,0.05,1.23,0.64,0.32
179.750,0.91,0.78,0.24,0.05,1.05,0.53,0.27
180.000,0.91,0.78,0.24,0.05,1.23,0.64,0.32
180.250,0.91,0.78,0.24,0.05,1.23,0.64,0.32
180.500,0.91,0.78,0.24,0.05,1.11,0.56,0.28
180.750,0.91,0.78,0.24,0.05,1.23,0.64,0.32
181.000,0.91,0.78,0.24,0.05,1.23,0.64,0.32
181.250,0.90,0.78,0.24,0.05,1.23,0.64,0.32
181.500,0.90,0.78,0.24,0.05,1.23,0.64,0.32
181.750,0.90,0.78,0.24,0.05,1.23,0.64,0.32
182.000,0.90,0.78,0.24,0.05,1.23,0.64,0.32
182.250,0.90,0.78,0.24,0.05,1.23,0.64,0.32
182.500,0.90,0.78,0.24,0.05,1.23,0.64,0.32
182.750,0.90,0.78,0.24,0.05,1.29,0.69,0.34
183.000,0.90,0.78,0.24,0.05,1.23,0.64,0.32
183.250,0.90,0.78,0.24,0.05,1.23,0.64,0.32
183.500,0.90,0.78,0.23,0.05,1.23,0.64,0.32
183.750,0.90,0.78,0.23,0.05,1.17,0.60,0.30
184.000,0.90,0.78,0.23,0.05,1.17,0.60,0.30
184.250,0.90,0.78,0.23,0.05,1.23,0.64,0.32
184.500,0.90,0.78,0.23,0.05,1.17,0.60,0.30
184.750,0.90,0.78,0.23,0.05,1.23,0.64,0.32
185.000,0.90,0.78,0.23,0.05,1.23,0.64,0.32
185.250,0.90,0.78,0.23,0.05,1.23,0.64,0.32
185.500,0.90,0.78,0.23,0.05,1.23,0.64,0.32
185.750,0.90,0.78,0.23,0.05,1.11,0.56,0.28
186.000,0.90,0.78,0.23,0.05,1.23,0.64,0.32
186.250,0.90,0.78,0.23,0.05,1.17,0.60,0.30
186.500,0.90,0.78,0.23,0.05,1.17,0.60,0.30
186.750,0.90,0.78,0.23,0.05,1.17,0.60,0.30
187.000,0.90,0.78,0.23,0.05,1.17,0.60,0.30
187.250,0.90,0.78,0.23,0.05,1.23,0.64,0.32
187.500,0.90,0.78,0.23,0.05,1.17,0.60,0.30
187.750,0.90,0.78,0.23,0.05,1.17,0.60,0.30
188.000,0.90,0.78,0.23,0.05,1.17,0.60,0.30
188.250,0.90,0.78,0.23,0.05,1.29,0.69,0.34
188.500,0.90,0.78,0.23,0.05,1.17,0.60,0.30
188.750,0.90,0.78,0.23,0.05,1.17,0.60,0.30
189.000,0.90,0.78,0.23,0.05,1.17,0.60,0.30
189.250,0.90,0.78,0.22,0.05,1.17,0.60,0.30
189.500,0.90,0.78,0.23,0.05,1.17,0.60,0.30
189.750,0.90,0.78,0.23,0.05,1.17,0.60,0.30
190.000,0.90,0.78,0.22,0.05,1.17,0.60,0.30
190.250,0.90,0.78,0.22,0.05,1.17,0.60,0.30
190.500,0.90,0.78,0.22,0.05,1.17,0.60,0.30
190.750,0.90,0.78,0.22,0.05,1.17,0.60,0.30
191.000,0.90,0.77,0.22,0.05,1.17,0.60,0.30
191.250,0.90,0.78,0.22,0.05,1.23,0.64,0.32
191.500,0.90,0.78,0.22,0.05,1.17,0.60,0.30
191.750,0.90,0.78,0.22,0.05,1.17,0.60,0.30
192.000,0.90,0.78,0.22,0.05,1.17,0.60,0.30
192.250,0.90,0.77,0.22,0.05,1.17,0.60,0.30
192.500,0.90,0.78,0.22,0.05,1.17,0.60,0.30
192.750,0.90,0.78,0.22,0.05,1.17,0.60,0.30
193.000,0.90,0.78,0.22,0.05,1.17,0.60,0.30
193.250,0.90,0.77,0.22,0.05,1.17,0.60,0.30
193.500,0.90,0.78,0.22,0.05,1.17,0.60,0.30
193.750,0.90,0.78,0.22,0.05,1.17,0.60,0.30
194.000,0.90,0.78,0.22,0.05,1.17,0.60,0.30
194.250,0.90,0.77,0.22,0.05,1.17,0.60,0.30
194.500,0.90,0.78,0.22,0.05,1.17,0.60,0.30
194.750,0.90,0.78,0.22,0.05,1.17,0.60,0.30
195.000,0.90,0.78,0.22,0.05,1.17,0.60,0.30
195.250,0.90,0.77,0.22,0.05,1.17,0.60,0.30
195.500,0.90,0.77,0.21,0.05,1.35,0.73,0.35
195.750,0.90,0.78,0.22,0.05,1.17,0.60,0.30
196.000,0.90,0.78,0.21,0.05,1.17,0.60,0.30
196.250,0.90,0.78,0.21,0.05,1.17,0.60,0.30
196.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
196.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
197.000,0.90,0.78,0.21,0.05,1.17,0.60,0.30
197.250,0.90,0.78,0.21,0.05,1.17,0.60,0.30
197.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
197.750,0.90,0.78,0.21,0.05,1.17,0.60,0.30
198.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
198.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
198.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
198.750,0.90,0.78,0.21,0.05,1.17,0.60,0.30
199.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
199.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
199.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
199.750,0.90,0.78,0.21,0.05,1.23,0.64,0.32
200.000,0.90,0.78,0.21,0.05,1.17,0.60,0.30
200.250,0.90,0.78,0.21,0.05,1.23,0.64,0.32
200.500,0.90,0.77,0.21,0.05,1.17,0.60,0.30
200.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
201.000,0.90,0.78,0.21,0.05,1.17,0.60,0.30
201.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
201.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
201.750,0.90,0.78,0.21,0.05,1.23,0.64,0.32
202.000,0.90,0.78,0.21,0.05,1.17,0.60,0.30
202.250,0.90,0.78,0.21,0.05,1.17,0.60,0.30
202.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
202.750,0.90,0.78,0.21,0.05,1.17,0.60,0.30
203.000,0.90,0.78,0.21,0.05,1.17,0.60,0.30
203.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
203.500,0.90,0.77,0.21,0.05,1.17,0.60,0.30
203.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
204.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
204.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
204.500,0.90,0.78,0.21,0.05,1.17,0.60,0.30
204.750,0.90,0.78,0.21,0.05,1.17,0.60,0.30
205.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
205.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
205.500,0.90,0.77,0.21,0.05,1.17,0.60,0.30
205.750,0.90,0.77,0.21,0.05,1.29,0.69,0.34
206.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
206.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
206.500,0.90,0.77,0.21,0.05,1.17,0.60,0.30
206.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
207.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
207.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
207.500,0.90,0.77,0.21,0.05,1.17,0.60,0.30
207.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
208.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
208.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
208.500,0.90,0.77,0.21,0.05,1.23,0.64,0.32
208.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
209.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
209.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
209.500,0.90,0.77,0.21,0.05,1.23,0.64,0.32
209.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
210.000,0.90,0.77,0.21,0.05,1.17,0.60,0.30
210.250,0.90,0.77,0.21,0.05,1.17,0.60,0.30
210.500,0.90,0.77,0.21,0.05,1.29,0.69,0.34
210.750,0.90,0.77,0.21,0.05,1.17,0.60,0.30
211.000,0.89,0.77,0.20,0.05,1.17,0.60,0.30
211.250,0.90,0.77,0.20,0.05,1.17,0.60,0.30
211.500,0.90,0.77,0.20,0.05,1.17,0.60,0.30
211.750,0.90,0.77,0.20,0.05,1.17,0.60,0.30
212.000,0.89,0.77,0.20,0.05,1.17,0.60,0.30
212.250,0.89,0.77,0.20,0.05,1.17,0.60,0.30
212.500,0.89,0.77,0.20,0.05,1.17,0.60,0.30
212.750,0.89,0.77,0.20,0.05,1.17,0.60,0.30
213.000,0.89,0.77,0.20,0.05,1.17,0.60,0.30
213.250,0.89,0.77,0.20,0.05,1.17,0.60,0.30
213.500,0.89,0.77,0.20,0.05,1.17,0.60,0.30
213.750,0.89,0.77,0.20,0.05,1.17,0.60,0.30
214.000,0.89,0.77,0.20,0.05,1.17,0.60,0.30
214.250,0.89,0.77,0.20,0.05,1.17,0.60,0.30
214.500,0.89,0.77,0.20,0.05,1.17,0.60,0.30
214.750,0.89,0.78,0.20,0.05,1.17,0.60,0.30
215.000,0.89,0.77,0.20,0.05,1.05,0.53,0.27
215.250,0.89,0.77,0.20,0.05,1.17,0.60,0.30
215.500,0.89,0.77,0.20,0.05,1.23,0.64,0.32
215.750,0.89,0.77,0.20,0.05,1.17,0.60,0.30
