Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
532,0.94,0.85,0.22,0.04,1.97,1.19,0.54
532.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
532.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
532.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
533,0.94,0.85,0.21,0.04,1.97,1.19,0.54
533.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
533.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
533.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
534,0.94,0.85,0.21,0.04,1.97,1.19,0.54
534.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
534.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
534.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
535,0.94,0.85,0.21,0.04,1.97,1.19,0.54
535.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
535.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
535.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
536,0.94,0.85,0.21,0.04,1.97,1.19,0.54
536.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
536.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
536.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
537,0.94,0.85,0.21,0.04,1.97,1.19,0.54
537.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
537.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
537.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
538,0.94,0.85,0.21,0.04,1.97,1.19,0.54
538.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
538.5,0.94,0.85,0.21,0.04,1.88,1.13,0.52
538.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
539,0.94,0.85,0.21,0.04,1.97,1.19,0.54
539.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
539.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
539.75,0.94,0.85,0.21,0.04,2.14,1.33,0.59
540,0.94,0.85,0.21,0.04,1.97,1.19,0.54
540.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
540.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
540.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
541,0.94,0.85,0.21,0.04,1.97,1.19,0.54
541.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
541.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
541.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
542,0.94,0.85,0.21,0.04,1.97,1.19,0.54
542.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
542.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
542.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
543,0.94,0.85,0.21,0.04,1.97,1.19,0.54
543.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
543.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
543.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
544,0.94,0.85,0.21,0.04,2.05,1.26,0.57
544.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
544.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
544.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
545,0.94,0.85,0.21,0.04,1.97,1.19,0.54
545.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
545.5,0.94,0.85,0.21,0.04,1.88,1.13,0.52
545.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
546,0.94,0.85,0.21,0.04,1.88,1.13,0.52
546.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
546.5,0.94,0.85,0.21,0.04,1.88,1.13,0.52
546.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
547,0.94,0.85,0.21,0.04,1.88,1.13,0.52
547.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
547.5,0.94,0.85,0.21,0.04,1.88,1.13,0.52
547.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
548,0.94,0.85,0.21,0.04,1.88,1.13,0.52
548.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
548.5,0.94,0.85,0.21,0.04,1.88,1.13,0.52
548.75,0.93,0.85,0.21,0.04,1.88,1.13,0.52
549,0.94,0.85,0.21,0.04,1.88,1.13,0.52
549.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
549.5,0.93,0.85,0.21,0.04,1.88,1.13,0.52
549.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
550,0.94,0.85,0.21,0.04,1.88,1.13,0.52
550.25,0.94,0.85,0.21,0.04,1.88,1.13,0.52
550.5,0.93,0.85,0.21,0.04,1.88,1.13,0.52
550.75,0.94,0.85,0.21,0.04,1.88,1.13,0.52
551,0.94,0.85,0.21,0.04,1.8,1.06,0.49
551.25,0.93,0.85,0.21,0.04,1.88,1.13,0.52
551.5,0.93,0.85,0.21,0.04,1.88,1.13,0.52
551.75,0.93,0.85,0.21,0.04,1.88,1.13,0.52
552,0.93,0.85,0.21,0.04,1.88,1.13,0.52
552.25,0.93,0.85,0.21,0.04,1.88,1.13,0.52
552.5,0.94,0.85,0.21,0.04,1.88,1.13,0.52
552.75,0.93,0.85,0.21,0.04,1.88,1.13,0.52
553,0.93,0.85,0.21,0.04,1.88,1.13,0.52
553.25,0.93,0.85,0.21,0.04,1.88,1.13,0.52
553.5,0.93,0.85,0.21,0.04,1.88,1.13,0.52
553.75,0.93,0.85,0.21,0.04,1.88,1.13,0.52
554,0.93,0.85,0.21,0.04,1.88,1.13,0.52
554.25,0.93,0.85,0.21,0.04,1.88,1.13,0.52
554.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
554.75,0.93,0.85,0.21,0.04,1.88,1.13,0.52
555,0.93,0.85,0.21,0.04,1.88,1.13,0.52
555.25,0.93,0.85,0.21,0.04,1.88,1.13,0.52
555.5,0.93,0.85,0.21,0.04,1.88,1.13,0.52
555.75,0.93,0.85,0.21,0.04,1.8,1.06,0.49
556,0.93,0.85,0.21,0.04,1.8,1.06,0.49
556.25,0.93,0.85,0.21,0.04,1.88,1.13,0.52
556.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
556.75,0.93,0.85,0.21,0.04,1.8,1.06,0.49
557,0.93,0.85,0.21,0.04,1.8,1.06,0.49
557.25,0.93,0.85,0.21,0.04,1.8,1.06,0.49
557.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
557.75,0.93,0.85,0.21,0.04,1.8,1.06,0.49
558,0.93,0.85,0.21,0.04,1.88,1.13,0.52
558.25,0.93,0.85,0.21,0.04,1.8,1.06,0.49
558.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
558.75,0.93,0.85,0.21,0.04,1.8,1.06,0.49
559,0.93,0.85,0.21,0.04,1.8,1.06,0.49
559.25,0.93,0.85,0.21,0.04,1.8,1.06,0.49
559.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
559.75,0.93,0.85,0.21,0.04,1.8,1.06,0.49
560,0.93,0.85,0.21,0.04,1.8,1.06,0.49
560.25,0.93,0.85,0.21,0.04,1.8,1.06,0.49
560.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
560.75,0.93,0.85,0.21,0.04,1.8,1.06,0.49
561,0.93,0.85,0.2,0.04,1.8,1.06,0.49
561.25,0.93,0.85,0.2,0.04,1.8,1.06,0.49
561.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
561.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
562,0.93,0.85,0.2,0.04,1.8,1.06,0.49
562.25,0.93,0.85,0.2,0.04,1.8,1.06,0.49
562.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
562.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
563,0.93,0.85,0.2,0.04,1.72,1,0.46
563.25,0.93,0.85,0.2,0.04,1.8,1.06,0.49
563.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
563.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
564,0.93,0.85,0.2,0.04,1.8,1.06,0.49
564.25,0.93,0.85,0.2,0.04,1.8,1.06,0.49
564.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
564.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
565,0.93,0.85,0.2,0.04,1.8,1.06,0.49
565.25,0.93,0.85,0.2,0.04,1.72,1,0.46
565.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
565.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
566,0.93,0.85,0.2,0.04,1.8,1.06,0.49
566.25,0.93,0.85,0.2,0.04,1.8,1.06,0.49
566.5,0.93,0.85,0.2,0.04,1.72,1,0.46
566.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
567,0.93,0.85,0.2,0.04,1.72,1,0.46
567.25,0.93,0.85,0.2,0.04,1.72,1,0.46
567.5,0.93,0.85,0.2,0.04,1.72,1,0.46
567.75,0.93,0.85,0.2,0.04,1.72,1,0.46
568,0.93,0.85,0.2,0.04,1.8,1.06,0.49
568.25,0.93,0.85,0.2,0.04,1.72,1,0.46
568.5,0.93,0.85,0.2,0.04,1.72,1,0.46
568.75,0.93,0.85,0.2,0.04,1.88,1.13,0.52
569,0.93,0.85,0.2,0.04,1.72,1,0.46
569.25,0.93,0.85,0.2,0.04,1.72,1,0.46
569.5,0.93,0.85,0.2,0.04,1.72,1,0.46
569.75,0.93,0.85,0.2,0.04,1.72,1,0.46
570,0.93,0.85,0.2,0.04,1.72,1,0.46
570.25,0.93,0.85,0.2,0.04,1.72,1,0.46
570.5,0.93,0.85,0.2,0.04,1.72,1,0.46
570.75,0.93,0.85,0.2,0.04,1.72,1,0.46
571,0.93,0.85,0.2,0.04,1.72,1,0.46
571.25,0.93,0.85,0.2,0.04,1.72,1,0.46
571.5,0.93,0.85,0.2,0.04,1.72,1,0.46
571.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
572,0.93,0.85,0.2,0.04,1.8,1.06,0.49
572.25,0.93,0.85,0.2,0.04,1.72,1,0.46
572.5,0.93,0.85,0.2,0.04,1.72,1,0.46
572.75,0.93,0.85,0.2,0.04,1.72,1,0.46
573,0.93,0.85,0.2,0.04,1.72,1,0.46
573.25,0.93,0.85,0.2,0.04,1.72,1,0.46
573.5,0.93,0.85,0.2,0.04,1.72,1,0.46
573.75,0.93,0.85,0.2,0.04,1.72,1,0.46
574,0.93,0.85,0.2,0.04,1.72,1,0.46
574.25,0.93,0.85,0.2,0.04,1.72,1,0.46
574.5,0.93,0.85,0.2,0.04,1.72,1,0.46
574.75,0.93,0.85,0.2,0.04,1.72,1,0.46
575,0.93,0.85,0.2,0.04,1.72,1,0.46
575.25,0.93,0.85,0.2,0.04,1.72,1,0.46
575.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
575.75,0.93,0.85,0.2,0.04,1.72,1,0.46
576,0.93,0.85,0.2,0.04,1.72,1,0.46
576.25,0.93,0.85,0.2,0.04,1.72,1,0.46
576.5,0.93,0.85,0.2,0.04,1.72,1,0.46
576.75,0.93,0.85,0.2,0.04,1.72,1,0.46
577,0.93,0.85,0.2,0.04,1.72,1,0.46
577.25,0.93,0.85,0.2,0.04,1.72,1,0.46
577.5,0.93,0.85,0.2,0.04,1.72,1,0.46
577.75,0.93,0.85,0.2,0.04,1.8,1.06,0.49
578,0.93,0.85,0.2,0.04,1.72,1,0.46
578.25,0.93,0.85,0.2,0.04,1.72,1,0.46
578.5,0.93,0.85,0.2,0.04,1.72,1,0.46
578.75,0.93,0.85,0.2,0.04,1.72,1,0.46
579,0.93,0.85,0.2,0.04,1.72,1,0.46
579.25,0.93,0.85,0.2,0.04,1.72,1,0.46
579.5,0.93,0.85,0.2,0.04,1.72,1,0.46
579.75,0.93,0.85,0.2,0.04,1.72,1,0.46
580,0.93,0.85,0.2,0.04,1.72,1,0.46
580.25,0.93,0.85,0.2,0.04,1.72,1,0.46
580.5,0.93,0.85,0.2,0.04,1.72,1,0.46
580.75,0.93,0.85,0.2,0.04,1.72,1,0.46
581,0.93,0.85,0.2,0.04,1.72,1,0.46
581.25,0.93,0.85,0.2,0.04,1.72,1,0.46
581.5,0.93,0.85,0.2,0.04,1.72,1,0.46
581.75,0.93,0.85,0.2,0.04,1.72,1,0.46
582,0.93,0.85,0.2,0.04,1.72,1,0.46
582.25,0.93,0.85,0.2,0.04,1.72,1,0.46
582.5,0.93,0.85,0.2,0.04,1.72,1,0.46
582.75,0.93,0.85,0.2,0.04,1.72,1,0.46
583,0.93,0.85,0.2,0.04,1.72,1,0.46
583.25,0.93,0.85,0.2,0.04,1.72,1,0.46
583.5,0.93,0.85,0.2,0.04,1.72,1,0.46
583.75,0.93,0.85,0.2,0.04,1.63,0.94,0.44
584,0.93,0.85,0.2,0.04,1.72,1,0.46
584.25,0.93,0.85,0.2,0.04,1.72,1,0.46
584.5,0.93,0.85,0.2,0.04,1.72,1,0.46
584.75,0.93,0.85,0.2,0.04,1.72,1,0.46
585,0.93,0.85,0.2,0.04,1.72,1,0.46
585.25,0.93,0.85,0.2,0.04,1.72,1,0.46
585.5,0.93,0.85,0.2,0.04,1.72,1,0.46
585.75,0.93,0.85,0.2,0.04,1.72,1,0.46
586,0.93,0.85,0.2,0.04,1.72,1,0.46
586.25,0.93,0.85,0.2,0.04,1.72,1,0.46
586.5,0.93,0.85,0.2,0.04,1.63,0.94,0.44
586.75,0.93,0.85,0.2,0.04,1.72,1,0.46
587,0.93,0.85,0.2,0.04,1.63,0.94,0.44
587.25,0.93,0.85,0.2,0.04,1.63,0.94,0.44
587.5,0.93,0.85,0.2,0.04,1.72,1,0.46
587.75,0.93,0.85,0.2,0.04,1.72,1,0.46
588,0.93,0.85,0.2,0.04,1.72,1,0.46
588.25,0.93,0.85,0.19,0.04,1.72,1,0.46
588.5,0.93,0.85,0.2,0.04,1.72,1,0.46
588.75,0.93,0.85,0.19,0.04,1.72,1,0.46
589,0.93,0.85,0.2,0.04,1.63,0.94,0.44
589.25,0.93,0.84,0.19,0.04,1.63,0.94,0.44
589.5,0.93,0.85,0.19,0.04,1.72,1,0.46
589.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
590,0.93,0.85,0.19,0.04,1.72,1,0.46
590.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
590.5,0.93,0.85,0.19,0.04,1.72,1,0.46
590.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
591,0.93,0.85,0.19,0.04,1.72,1,0.46
591.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
591.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
591.75,0.93,0.85,0.19,0.04,1.72,1,0.46
592,0.93,0.85,0.19,0.04,1.72,1,0.46
592.25,0.93,0.85,0.19,0.04,1.72,1,0.46
592.5,0.93,0.85,0.19,0.04,1.97,1.19,0.54
592.75,0.93,0.85,0.19,0.04,1.39,0.76,0.36
593,0.93,0.84,0.19,0.04,1.63,0.94,0.44
593.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
593.5,0.93,0.85,0.19,0.04,1.63,0.94,0.44
593.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
594,0.93,0.85,0.19,0.04,1.63,0.94,0.44
594.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
594.5,0.93,0.85,0.19,0.04,1.72,1,0.46
594.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
595,0.93,0.85,0.19,0.04,1.63,0.94,0.44
595.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
595.5,0.93,0.85,0.19,0.04,1.72,1,0.46
595.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
596,0.93,0.85,0.19,0.04,1.63,0.94,0.44
596.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
596.5,0.93,0.85,0.19,0.04,1.63,0.94,0.44
596.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
597,0.93,0.85,0.19,0.04,1.63,0.94,0.44
597.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
597.5,0.93,0.85,0.19,0.04,1.63,0.94,0.44
597.75,0.92,0.84,0.19,0.04,1.72,1,0.46
598,0.93,0.85,0.19,0.04,1.63,0.94,0.44
598.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
598.5,0.93,0.85,0.19,0.04,1.63,0.94,0.44
598.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
599,0.92,0.84,0.19,0.04,1.63,0.94,0.44
599.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
599.5,0.93,0.85,0.19,0.04,1.63,0.94,0.44
599.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
600,0.93,0.85,0.19,0.04,1.63,0.94,0.44
600.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
600.5,0.92,0.85,0.19,0.04,1.72,1,0.46
600.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
601,0.92,0.84,0.19,0.04,1.63,0.94,0.44
601.25,0.93,0.85,0.19,0.04,1.63,0.94,0.44
601.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
601.75,0.93,0.85,0.19,0.04,1.63,0.94,0.44
602,0.92,0.85,0.19,0.04,1.63,0.94,0.44
602.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
602.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
602.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
603,0.92,0.85,0.19,0.04,1.63,0.94,0.44
603.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
603.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
603.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
604,0.92,0.84,0.19,0.04,1.63,0.94,0.44
604.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
604.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
604.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
605,0.92,0.84,0.19,0.04,1.63,0.94,0.44
605.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
605.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
605.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
606,0.92,0.85,0.19,0.04,1.63,0.94,0.44
606.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
606.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
606.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
607,0.92,0.85,0.19,0.04,1.63,0.94,0.44
607.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
607.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
607.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
608,0.92,0.85,0.19,0.04,1.63,0.94,0.44
608.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
608.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
608.75,0.92,0.84,0.19,0.04,1.72,1,0.46
609,0.92,0.84,0.19,0.04,1.63,0.94,0.44
609.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
609.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
609.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
610,0.92,0.84,0.19,0.04,1.63,0.94,0.44
610.25,0.92,0.84,0.19,0.04,1.72,1,0.46
610.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
610.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
611,0.92,0.85,0.19,0.04,1.63,0.94,0.44
611.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
611.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
611.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
612,0.92,0.84,0.19,0.04,1.63,0.94,0.44
612.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
612.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
612.75,0.92,0.84,0.19,0.04,1.55,0.88,0.41
613,0.92,0.84,0.19,0.04,1.63,0.94,0.44
613.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
613.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
613.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
614,0.92,0.84,0.19,0.04,1.63,0.94,0.44
614.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
614.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
614.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
615,0.92,0.84,0.19,0.04,1.63,0.94,0.44
615.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
615.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
615.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
616,0.92,0.85,0.19,0.04,1.63,0.94,0.44
616.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
616.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
616.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
617,0.92,0.84,0.19,0.04,1.72,1,0.46
617.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
617.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
617.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
618,0.92,0.84,0.19,0.04,1.63,0.94,0.44
618.25,0.92,0.84,0.19,0.04,1.39,0.76,0.36
618.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
618.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
619,0.92,0.85,0.19,0.04,1.63,0.94,0.44
619.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
619.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
619.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
620,0.92,0.85,0.19,0.04,1.63,0.94,0.44
620.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
620.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
620.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
621,0.92,0.84,0.19,0.04,1.63,0.94,0.44
621.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
621.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
621.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
622,0.92,0.84,0.19,0.04,1.63,0.94,0.44
622.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
622.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
622.75,0.92,0.85,0.19,0.04,1.55,0.88,0.41
623,0.92,0.84,0.19,0.04,1.55,0.88,0.41
623.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
623.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
623.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
624,0.92,0.84,0.19,0.04,1.47,0.82,0.39
624.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
624.5,0.92,0.85,0.19,0.04,1.63,0.94,0.44
624.75,0.92,0.84,0.19,0.04,1.55,0.88,0.41
625,0.92,0.84,0.18,0.04,1.63,0.94,0.44
625.25,0.92,0.84,0.19,0.04,1.63,0.94,0.44
625.5,0.92,0.84,0.19,0.04,1.63,0.94,0.44
625.75,0.92,0.85,0.19,0.04,1.63,0.94,0.44
626,0.92,0.84,0.18,0.04,1.63,0.94,0.44
626.25,0.92,0.85,0.19,0.04,1.63,0.94,0.44
626.5,0.92,0.84,0.18,0.04,1.63,0.94,0.44
626.75,0.92,0.84,0.19,0.04,1.55,0.88,0.41
627,0.92,0.85,0.18,0.04,1.55,0.88,0.41
627.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
627.5,0.92,0.84,0.18,0.04,1.63,0.94,0.44
627.75,0.92,0.84,0.19,0.04,1.63,0.94,0.44
628,0.92,0.84,0.18,0.04,1.63,0.94,0.44
628.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
628.5,0.92,0.84,0.18,0.04,1.63,0.94,0.44
628.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
629,0.92,0.84,0.18,0.04,1.63,0.94,0.44
629.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
629.5,0.92,0.84,0.18,0.04,1.63,0.94,0.44
629.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
630,0.92,0.84,0.18,0.04,1.63,0.94,0.44
630.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
630.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
630.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
631,0.92,0.84,0.18,0.04,1.63,0.94,0.44
631.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
631.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
631.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
632,0.92,0.84,0.18,0.04,1.63,0.94,0.44
632.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
632.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
632.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
633,0.92,0.84,0.18,0.04,1.55,0.88,0.41
633.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
633.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
633.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
634,0.92,0.84,0.18,0.04,1.63,0.94,0.44
634.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
634.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
634.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
635,0.92,0.84,0.18,0.04,1.55,0.88,0.41
635.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
635.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
635.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
636,0.92,0.84,0.18,0.04,1.55,0.88,0.41
636.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
636.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
636.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
637,0.92,0.84,0.18,0.04,1.55,0.88,0.41
637.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
637.5,0.92,0.84,0.18,0.04,1.63,0.94,0.44
637.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
638,0.92,0.84,0.18,0.04,1.55,0.88,0.41
638.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
638.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
638.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
639,0.92,0.84,0.18,0.04,1.55,0.88,0.41
639.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
639.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
639.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
640,0.92,0.84,0.18,0.04,1.55,0.88,0.41
640.25,0.92,0.84,0.18,0.04,1.63,0.94,0.44
640.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
640.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
641,0.92,0.84,0.18,0.04,1.55,0.88,0.41
641.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
641.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
641.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
642,0.92,0.84,0.18,0.04,1.63,0.94,0.44
642.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
642.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
642.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
643,0.92,0.84,0.18,0.04,1.55,0.88,0.41
643.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
643.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
643.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
